x_utm,y_utm,lon,lat,height_m,crown_radius_m,bucket
552050.38,4161207.09,-122.410372,37.5964666,12.3,5.1,mid
553144.38,4161130.09,-122.3979853,37.5957101,12.3,8.1,mid
551460.38,4162468.09,-122.4169665,37.6078653,12.2,6.5,mid
551773.38,4162266.09,-122.4134348,37.6060271,12.2,10.6,mid
552353.38,4161843.09,-122.4068943,37.6021817,12.2,7.2,mid
552479.38,4162657.09,-122.4054085,37.6095111,12.2,3.4,mid
552052.38,4161535.09,-122.410326,37.5994228,12.2,12.7,mid
551399.38,4161517.09,-122.4177244,37.5992973,12.2,8.4,mid
552557.38,4161275.09,-122.4046241,37.5970507,12.2,6.0,mid
552421.38,4162522.09,-122.4060753,37.6082977,12.2,5.6,mid
553163.38,4161765.09,-122.397724,37.6014322,12.2,6.0,mid
552194.38,4161457.09,-122.408723,37.5987117,12.2,6.5,mid
552578.38,4161266.09,-122.4043868,37.5969684,12.2,9.4,mid
551647.38,4161346.09,-122.4149272,37.5977422,12.2,5.0,mid
552393.38,4161446.09,-122.4064696,37.5986013,12.2,7.0,mid
551490.38,4162777.09,-122.4166049,37.6106486,12.2,10.6,mid
552185.38,4161291.09,-122.4088368,37.5972161,12.2,5.7,mid
551864.38,4163045.09,-122.4123486,37.6130431,12.2,6.6,mid
551352.38,4161420.09,-122.4182636,37.5984256,12.2,8.5,mid
552485.38,4161284.09,-122.405439,37.5971359,12.2,8.0,mid
552780.38,4163080.09,-122.4019678,37.6133064,12.2,7.4,mid
553185.38,4161330.09,-122.3975064,37.5975103,12.2,8.9,mid
551639.38,4161145.09,-122.415032,37.595931,12.2,7.1,mid
553131.38,4162372.09,-122.3980424,37.606905,12.2,5.2,mid
552156.38,4162968.09,-122.4090457,37.6123326,12.2,10.7,mid
552109.38,4161652.09,-122.409672,37.6004741,12.2,7.9,mid
551462.38,4161294.09,-122.4170264,37.5972838,12.2,10.9,mid
552016.38,4162796.09,-122.4106441,37.6107903,12.2,6.8,mid
553149.38,4162751.09,-122.3978109,37.6103199,12.2,9.7,mid
551807.38,4162259.09,-122.4130501,37.6059621,12.2,8.6,mid
553126.38,4161416.09,-122.3981685,37.5982888,12.2,5.1,mid
553101.38,4161304.09,-122.3984598,37.5972808,12.2,9.1,mid
551681.38,4162637.09,-122.4144508,37.6093761,12.2,6.7,mid
552377.38,4161725.09,-122.4066308,37.6011168,12.2,7.5,mid
552236.38,4161487.09,-122.4082451,37.5989797,12.2,7.0,mid
552336.38,4161523.09,-122.4071097,37.5992985,12.2,8.6,mid
553194.38,4161319.09,-122.3974052,37.5974106,12.2,5.1,mid
551672.38,4162606.09,-122.414555,37.6090972,12.2,6.0,mid
551466.38,4161512.09,-122.4169658,37.5992485,12.2,8.3,mid
553143.38,4161627.09,-122.3979606,37.6001896,12.2,10.7,mid
551851.38,4161580.09,-122.4125997,37.5998397,12.2,4.3,mid
551884.38,4162290.09,-122.4121755,37.6062371,12.2,7.2,mid
552087.38,4161656.09,-122.4099209,37.6005114,12.2,6.5,mid
551419.38,4162024.09,-122.4174622,37.6038658,12.2,5.9,mid
552928.38,4161470.09,-122.4004075,37.5987869,12.2,5.9,mid
552938.38,4163038.09,-122.4001807,37.6129188,12.1,6.9,mid
551779.38,4162333.09,-122.413362,37.6066306,12.1,7.7,mid
551817.38,4162710.09,-122.4129048,37.6100264,12.1,6.6,mid
551397.38,4161759.09,-122.4177301,37.6014785,12.1,6.4,mid
552087.38,4162671.09,-122.4098486,37.6096596,12.1,8.9,mid
551348.38,4161226.09,-122.4183225,37.5966773,12.1,6.7,mid
553127.38,4161272.09,-122.3981676,37.5969909,12.1,10.8,mid
553043.38,4161335.09,-122.3991145,37.5975636,12.1,5.1,mid
551850.38,4161593.09,-122.4126101,37.599957,12.1,4.6,mid
551676.38,4162137.09,-122.4145428,37.6048698,12.1,6.3,mid
551581.38,4162704.09,-122.415579,37.6099856,12.1,10.3,mid
552045.38,4162556.09,-122.4103327,37.6086255,12.1,13.0,mid
551757.38,4162441.09,-122.4136036,37.6076052,12.1,5.4,mid
551221.38,4161804.09,-122.4197207,37.601894,12.1,5.0,mid
551957.38,4161186.09,-122.4114269,37.5962826,12.1,5.6,mid
552878.38,4161274.09,-122.400988,37.5970233,12.1,6.7,mid
552493.38,4162635.09,-122.4052515,37.609312,12.1,3.7,mid
551269.38,4162854.09,-122.4191033,37.611355,12.1,5.7,mid
551492.38,4161350.09,-122.4166827,37.5977869,12.1,3.7,mid
552986.38,4161503.09,-122.3997481,37.599081,12.1,7.5,mid
553137.38,4161319.09,-122.3980509,37.5974139,12.1,4.0,mid
552555.38,4162489.09,-122.4045595,37.6079926,12.1,6.9,mid
551659.38,4161705.09,-122.4147659,37.6009772,12.1,7.2,mid
551340.38,4161433.09,-122.4183986,37.5985435,12.1,9.0,mid
552129.38,4162423.09,-122.4093905,37.607422,12.1,7.3,mid
551663.38,4161407.09,-122.4147416,37.5982911,12.1,5.9,mid
551622.38,4162319.09,-122.4151417,37.6065132,12.1,11.3,mid
553006.38,4162558.09,-122.3994451,37.6085886,12.1,3.2,mid
552804.38,4162412.09,-122.4017441,37.6072843,12.1,9.1,mid
552816.38,4161344.09,-122.4016853,37.5976577,12.1,8.0,mid
552009.38,4161495.09,-122.4108159,37.5990647,12.1,8.3,mid
551847.38,4161117.09,-122.4126778,37.5956669,12.1,7.4,mid
553215.38,4162990.09,-122.3970458,37.6124701,12.1,6.7,mid
553145.38,4162183.09,-122.3978975,37.6052007,12.1,6.7,mid
551499.38,4163107.09,-122.4164797,37.6136224,12.1,6.1,mid
552667.38,4162211.09,-122.4033107,37.6054806,12.1,7.7,mid
552210.38,4162574.09,-122.408462,37.6087784,12.1,7.2,mid
551959.38,4161742.09,-122.4113648,37.6012937,12.1,4.9,mid
552872.38,4161247.09,-122.4010579,37.5967803,12.1,5.2,mid
551754.38,4161707.09,-122.4136896,37.6009898,12.0,7.9,mid
551298.38,4161183.09,-122.4188919,37.5962926,12.0,4.6,mid
552580.38,4161545.09,-122.4043441,37.5994829,12.0,8.8,mid
551366.38,4162492.09,-122.4180298,37.6080868,12.0,14.0,mid
551506.38,4161340.09,-122.4165248,37.597696,12.0,11.7,mid
551406.38,4162581.09,-122.4175703,37.6088868,12.0,4.4,mid
551532.38,4162281.09,-122.416164,37.6061758,12.0,7.2,mid
551203.38,4161887.09,-122.4199188,37.602643,12.0,9.3,mid
552591.38,4161115.09,-122.4042504,37.5956066,12.0,10.1,mid
551882.38,4161316.09,-122.4122673,37.5974585,12.0,8.0,mid
552502.38,4161497.09,-122.4052312,37.5990547,12.0,4.0,mid
552945.38,4161450.09,-122.4002163,37.5986057,12.0,4.3,mid
551988.38,4161232.09,-122.4110725,37.5966955,12.0,9.0,mid
551572.38,4162244.09,-122.4157134,37.6058401,12.0,7.1,mid
553186.38,4163032.09,-122.3973713,37.6128504,12.0,4.4,mid
551462.38,4162663.09,-122.4169301,37.6096227,12.0,6.1,mid
551739.38,4162439.09,-122.4138077,37.6075882,12.0,6.7,mid
553050.38,4162496.09,-122.3989511,37.6080273,12.0,6.2,mid
551363.38,4162599.09,-122.4180562,37.6090514,12.0,6.0,mid
551239.38,4163099.09,-122.4194261,37.6135648,12.0,5.2,mid
552413.38,4162033.09,-122.4062009,37.6038908,12.0,6.9,mid
552091.38,4161238.09,-122.4099054,37.5967437,12.0,6.4,mid
551985.38,4162385.09,-122.4110246,37.6070877,12.0,8.3,mid
551763.38,4162313.09,-122.4135447,37.6064512,12.0,11.3,mid
551347.38,4163075.09,-122.4182041,37.6133425,12.0,10.2,mid
553017.38,4161849.09,-122.3993718,37.6021977,12.0,6.7,mid
551983.38,4161630.09,-122.4111009,37.6002829,12.0,11.2,mid
552612.38,4161485.09,-122.403986,37.5989403,12.0,11.9,mid
553227.38,4161358.09,-122.3970286,37.5977602,12.0,9.9,mid
551318.38,4162498.09,-122.4185732,37.6081436,12.0,9.9,mid
551525.38,4161351.09,-122.4163088,37.5977941,12.0,6.8,mid
552275.38,4161501.09,-122.4078023,37.5991037,12.0,7.3,mid
551833.38,4161635.09,-122.4127997,37.6003365,11.9,13.4,mid
552018.38,4161197.09,-122.4107352,37.5963783,11.9,6.1,mid
552129.38,4161120.09,-122.4094833,37.595678,11.9,7.7,mid
552215.38,4161340.09,-122.4084935,37.597656,11.9,8.0,mid
551954.38,4161131.09,-122.4114648,37.5957871,11.9,4.9,mid
552658.38,4161147.09,-122.4034892,37.5958912,11.9,7.9,mid
553058.38,4162149.09,-122.3988856,37.6048993,11.9,4.3,mid
552723.38,4161838.09,-122.4027031,37.6021155,11.9,8.8,mid
553169.38,4162060.09,-122.3976346,37.6040907,11.9,4.3,mid
552621.38,4161488.09,-122.4038838,37.5989668,11.9,7.7,mid
552922.38,4163059.09,-122.4003605,37.613109,11.9,7.8,mid
553179.38,4163018.09,-122.3974516,37.6127246,11.9,7.5,mid
552762.38,4161594.09,-122.4022789,37.5999141,11.9,8.2,mid
552960.38,4161414.09,-122.400049,37.5982804,11.9,7.4,mid
553076.38,4161891.09,-122.3987004,37.6025729,11.9,4.7,mid
552921.38,4163050.09,-122.4003724,37.6130279,11.9,3.7,mid
551979.38,4162625.09,-122.4110755,37.6092511,11.9,7.4,mid
552105.38,4161867.09,-122.409702,37.6024121,11.9,6.8,mid
552269.38,4161436.09,-122.4078749,37.5985182,11.9,8.4,mid
552760.38,4162698.09,-122.402222,37.6098646,11.9,7.5,mid
551386.38,4161374.09,-122.4178817,37.5980091,11.9,6.8,mid
551767.38,4162342.09,-122.4134974,37.6067124,11.9,7.3,mid
551742.38,4162251.09,-122.413787,37.6058936,11.9,8.8,mid
552319.38,4161391.09,-122.4073117,37.5981098,11.9,7.4,mid
553151.38,4163067.09,-122.3977653,37.6131679,11.9,3.8,mid
553007.38,4161527.09,-122.3995084,37.5992961,11.9,6.4,mid
553181.38,4163040.09,-122.3974274,37.6129228,11.9,5.9,mid
552194.38,4161442.09,-122.4087241,37.5985765,11.9,7.3,mid
551498.38,4161350.09,-122.4166147,37.5977866,11.9,3.9,mid
551608.38,4161354.09,-122.4153684,37.5978164,11.9,4.3,mid
552495.38,4161499.09,-122.4053103,37.5990731,11.9,2.6,mid
551998.38,4161716.09,-122.4109248,37.6010572,11.9,5.8,mid
552918.38,4162306.09,-122.4004603,37.6063224,11.9,7.1,mid
551750.38,4162060.09,-122.4137099,37.6041717,11.9,4.3,mid
551579.38,4162241.09,-122.4156343,37.6058126,11.9,9.3,mid
551825.38,4162718.09,-122.4128136,37.610098,11.9,7.3,mid
552770.38,4162801.09,-122.4021012,37.6107923,11.9,5.8,mid
551340.38,4161223.09,-122.4184134,37.5966507,11.9,7.7,mid
551244.38,4162617.09,-122.4194032,37.6092203,11.9,7.5,mid
553180.38,4161898.09,-122.3975217,37.60263,11.9,5.4,mid
551635.38,4161348.09,-122.4150629,37.5977609,11.9,8.2,mid
552713.38,4161652.09,-122.4028298,37.6004397,11.9,3.4,mid
553151.38,4161754.09,-122.3978607,37.6013338,11.9,6.5,mid
551705.38,4161619.09,-122.4142509,37.6001995,11.9,6.0,mid
551236.38,4161805.09,-122.4195507,37.6019021,11.8,7.4,mid
551578.38,4162180.09,-122.41565,37.6052629,11.8,7.3,mid
551229.38,4163097.09,-122.4195395,37.6135474,11.8,7.5,mid
551980.38,4161942.09,-122.4111127,37.6030952,11.8,9.4,mid
551801.38,4162057.09,-122.4131324,37.6041418,11.8,6.2,mid
551975.38,4162964.09,-122.4110967,37.6123068,11.8,9.5,mid
551552.38,4161691.09,-122.415979,37.600857,11.8,5.6,mid
551952.38,4161136.09,-122.4114871,37.5958322,11.8,5.2,mid
552406.38,4162042.09,-122.4062796,37.6039723,11.8,4.9,mid
551728.38,4162776.09,-122.4139085,37.6106262,11.8,4.7,mid
551879.38,4162280.09,-122.4122329,37.6061473,11.8,8.3,mid
551639.38,4162348.09,-122.4149471,37.6067737,11.8,6.4,mid
553094.38,4161579.09,-122.3985191,37.5997598,11.8,6.3,mid
551807.38,4162307.09,-122.4130467,37.6063947,11.8,6.7,mid
552347.38,4161790.09,-122.406966,37.6017044,11.8,4.6,mid
552012.38,4162711.09,-122.4106955,37.6100244,11.8,8.7,mid
552547.38,4163128.09,-122.4046042,37.6137524,11.8,5.1,mid
551317.38,4162505.09,-122.418584,37.6082067,11.8,8.8,mid
552665.38,4161526.09,-122.4033826,37.5993068,11.8,6.7,mid
553190.38,4163027.09,-122.3973264,37.6128051,11.8,4.7,mid
552484.38,4161633.09,-122.4054253,37.6002815,11.8,6.1,mid
551607.38,4161341.09,-122.4153806,37.5976993,11.8,7.5,mid
552287.38,4162476.09,-122.4075967,37.6078907,11.8,7.0,mid
551544.38,4162380.09,-122.4160211,37.6070674,11.8,9.1,mid
551386.38,4161786.09,-122.4178528,37.6017225,11.8,8.6,mid
552937.38,4161461.09,-122.4003062,37.5987053,11.8,4.8,mid
552894.38,4162719.09,-122.4007023,37.6100462,11.8,5.2,mid
551755.38,4161673.09,-122.4136806,37.6006833,11.8,12.1,mid
551298.38,4161518.09,-122.4188685,37.5993119,11.8,5.4,mid
552878.38,4162976.09,-122.400865,37.6123634,11.8,4.8,mid
551246.38,4162088.09,-122.4194176,37.6044523,11.8,8.4,mid
552547.38,4161378.09,-122.40473,37.5979796,11.7,8.1,mid
552978.38,4162594.09,-122.3997597,37.6089147,11.7,7.9,mid
551442.38,4163019.09,-122.4171317,37.6128325,11.7,10.4,mid
551861.38,4161634.09,-122.4124826,37.6003259,11.7,3.8,mid
551700.38,4162287.09,-122.4142603,37.6062204,11.7,9.4,mid
552090.38,4161552.09,-122.4098943,37.5995739,11.7,10.5,mid
552784.38,4162665.09,-122.4019524,37.6095658,11.7,6.5,mid
551685.38,4161962.09,-122.4144532,37.6032921,11.7,11.8,mid
551351.38,4161548.09,-122.418266,37.5995794,11.7,5.5,mid
553229.38,4161571.09,-122.3969904,37.5996799,11.7,10.0,mid
553117.38,4161646.09,-122.3982537,37.6003623,11.7,5.3,mid
553131.38,4161406.09,-122.3981126,37.5981984,11.7,7.6,mid
551750.38,4161870.09,-122.4137233,37.6024592,11.7,6.9,mid
553057.38,4161875.09,-122.3989168,37.6024298,11.7,7.1,mid
551226.38,4161831.09,-122.4196622,37.602137,11.7,6.0,mid
551998.38,4161756.09,-122.410922,37.6014177,11.7,6.0,mid
551603.38,4161382.09,-122.415423,37.5980691,11.7,7.5,mid
552151.38,4162557.09,-122.4091317,37.6086285,11.7,11.0,mid
552263.38,4163037.09,-122.4078285,37.6129484,11.7,8.4,mid
553139.38,4162146.09,-122.3979682,37.6048676,11.7,6.8,mid
552102.38,4161876.09,-122.4097353,37.6024934,11.7,5.3,mid
552908.38,4161284.09,-122.4006475,37.5971117,11.7,8.8,mid
552387.38,4161456.09,-122.4065368,37.5986917,11.7,7.3,mid
552439.38,4162664.09,-122.4058612,37.6095765,11.7,5.8,mid
551877.38,4162448.09,-122.4122436,37.6076616,11.7,6.8,mid
552313.38,4162226.09,-122.40732,37.605636,11.7,11.8,mid
551343.38,4162574.09,-122.4182846,37.6088272,11.7,11.1,mid
553040.38,4162834.09,-122.3990398,37.6110742,11.7,4.1,mid
551672.38,4161333.09,-122.4146449,37.5976236,11.7,4.0,mid
552131.38,4161456.09,-122.4094367,37.5987063,11.7,7.9,mid
551831.38,4161133.09,-122.4128579,37.595812,11.7,8.7,mid
553201.38,4161804.09,-122.3972907,37.6017815,11.7,7.8,mid
551591.38,4162343.09,-122.4154912,37.6067313,11.7,8.2,mid
551781.38,4162398.09,-122.4133348,37.6072163,11.6,7.0,mid
552793.38,4162769.09,-122.401843,37.6105026,11.6,4.0,mid
552286.38,4162514.09,-122.4076053,37.6082333,11.6,7.5,mid
553052.38,4161546.09,-122.3989973,37.5994648,11.6,8.8,mid
551745.38,4161702.09,-122.4137919,37.6009453,11.6,9.0,mid
551483.38,4161352.09,-122.4167845,37.5978054,11.6,5.0,mid
553223.38,4161498.09,-122.3970637,37.5990223,11.6,7.2,mid
551723.38,4161356.09,-122.4140655,37.597828,11.6,8.5,mid
552455.38,4161570.09,-122.4057583,37.5997153,11.6,6.2,mid
552674.38,4162181.09,-122.4032335,37.6052098,11.6,7.5,mid
553227.38,4162973.09,-122.3969111,37.6123162,11.6,6.3,mid
552347.38,4162083.09,-122.4069451,37.6043452,11.6,8.1,mid
552585.38,4161564.09,-122.4042861,37.5996538,11.6,2.8,mid
551683.38,4161516.09,-122.4145073,37.5992723,11.6,4.7,mid
553172.38,4163003.09,-122.397532,37.6125898,11.6,8.1,mid
553154.38,4163053.09,-122.3977323,37.6130415,11.6,4.7,mid
552293.38,4161696.09,-122.4075845,37.6008602,11.6,9.1,mid
552416.38,4161491.09,-122.4062058,37.5990055,11.6,7.0,mid
551906.38,4161160.09,-122.4120065,37.5960511,11.6,7.2,mid
552891.38,4161343.09,-122.4008358,37.5976444,11.6,6.8,mid
551781.38,4162393.09,-122.4133351,37.6071713,11.6,9.2,mid
552402.38,4161448.09,-122.4063675,37.5986188,11.6,7.7,mid
553003.38,4161432.09,-122.3995606,37.5984401,11.6,8.9,mid
552494.38,4162201.09,-122.4052713,37.6054003,11.6,10.5,mid
552570.38,4161547.09,-122.4044573,37.5995015,11.6,3.4,mid
552356.38,4162515.09,-122.4068122,37.6082383,11.6,5.4,mid
553210.38,4162972.09,-122.3971038,37.6123082,11.6,4.3,mid
552348.38,4162511.09,-122.4069031,37.6082027,11.6,14.0,mid
552409.38,4161481.09,-122.4062858,37.5989158,11.6,8.0,mid
551726.38,4161809.09,-122.4139995,37.6019108,11.6,9.0,mid
551704.38,4161628.09,-122.4142615,37.6002806,11.6,6.9,mid
551523.38,4162296.09,-122.4162649,37.6063115,11.6,3.2,mid
551863.38,4162322.09,-122.4124112,37.6065267,11.6,8.9,mid
551945.38,4161130.09,-122.4115668,37.5957786,11.6,3.6,mid
553183.38,4163011.09,-122.3974068,37.6126613,11.6,4.9,mid
551497.38,4162326.09,-122.4165573,37.6065833,11.6,7.8,mid
551637.38,4162981.09,-122.414925,37.612479,11.5,9.4,mid
553129.38,4161195.09,-122.3981505,37.5962968,11.5,9.5,mid
553095.38,4161102.09,-122.3985424,37.5954605,11.5,6.3,mid
552525.38,4161514.09,-122.4049694,37.5992066,11.5,4.2,mid
552487.38,4161487.09,-122.4054018,37.5989654,11.5,2.7,mid
552101.38,4161239.09,-122.409792,37.5967522,11.5,5.3,mid
551698.38,4161186.09,-122.4143607,37.5962972,11.5,9.0,mid
551396.38,4162891.09,-122.4176619,37.6116814,11.5,7.5,mid
553082.38,4163141.09,-122.3985417,37.6138388,11.5,6.3,mid
552481.38,4161482.09,-122.4054701,37.5989207,11.5,3.3,mid
551669.38,4162146.09,-122.4146214,37.6049514,11.5,7.1,mid
551306.38,4161550.09,-122.4187756,37.5995999,11.5,5.2,mid
552064.38,4161531.09,-122.4101903,37.5993861,11.5,5.1,mid
551239.38,4162107.09,-122.4194956,37.6046239,11.5,6.2,mid
551524.38,4162291.09,-122.4162539,37.6062664,11.5,5.3,mid
552744.38,4162699.09,-122.4024032,37.6098745,11.5,7.3,mid
552563.38,4161976.09,-122.4045058,37.6033685,11.5,6.3,mid
551836.38,4162241.09,-122.4127228,37.6057982,11.5,8.6,mid
552476.38,4161884.09,-122.4054979,37.6025442,11.5,6.6,mid
552029.38,4161192.09,-122.4106109,37.5963326,11.5,4.2,mid
551901.38,4161655.09,-122.412028,37.6005129,11.5,5.6,mid
551497.38,4162317.09,-122.416558,37.6065022,11.5,8.3,mid
552013.38,4161572.09,-122.4107652,37.5997585,11.5,7.4,mid
552369.38,4162803.09,-122.4066443,37.6108333,11.5,3.4,mid
551603.38,4161367.09,-122.4154241,37.5979339,11.5,5.7,mid
552607.38,4163053.09,-122.4039298,37.613073,11.5,5.8,mid
553100.38,4163139.09,-122.3983379,37.6138197,11.5,6.1,mid
551564.38,4162251.09,-122.4158036,37.6059036,11.5,11.5,mid
551356.38,4161543.09,-122.4182097,37.599534,11.5,6.0,mid
552054.38,4162448.09,-122.4102384,37.6076516,11.5,9.4,mid
553190.38,4161417.09,-122.3974434,37.5982941,11.5,6.3,mid
552950.38,4163008.09,-122.4000469,37.6126477,11.5,5.0,mid
551924.38,4162250.09,-122.4117252,37.6058743,11.5,6.0,mid
552477.38,4162973.09,-122.4054085,37.6123594,11.5,7.6,mid
553172.38,4161891.09,-122.3976129,37.6025673,11.5,4.4,mid
553159.38,4162425.09,-122.3977213,37.607381,11.5,4.8,mid
552533.38,4161520.09,-122.4048783,37.5992602,11.5,3.5,mid
551549.38,4162257.09,-122.4159731,37.6059585,11.5,9.4,mid
551922.38,4161107.09,-122.411829,37.5955726,11.5,5.5,mid
552285.38,4161984.09,-122.4076545,37.6034564,11.5,10.4,mid
551717.38,4162364.09,-122.4140623,37.6069135,11.4,11.9,mid
552481.38,4161888.09,-122.405441,37.60258,11.4,7.4,mid
551335.38,4161313.09,-122.4184637,37.5974622,11.4,7.2,mid
553156.38,4161759.09,-122.3978037,37.6013786,11.4,6.1,mid
552500.38,4161458.09,-122.4052566,37.5987033,11.4,8.1,mid
552041.38,4161566.09,-122.4104484,37.5997028,11.4,12.1,mid
551691.38,4161285.09,-122.414433,37.5971899,11.4,4.9,mid
551513.38,4161375.09,-122.416443,37.598011,11.4,4.5,mid
551263.38,4162830.09,-122.419173,37.611139,11.4,7.4,mid
552041.38,4161590.09,-122.4104467,37.5999191,11.4,7.7,mid
552523.38,4161113.09,-122.4050208,37.5955925,11.4,10.1,mid
553122.38,4161639.09,-122.3981976,37.600299,11.4,9.6,mid
552108.38,4161576.09,-122.4096887,37.5997891,11.4,8.4,mid
552340.38,4162146.09,-122.4070198,37.6049134,11.4,9.0,mid
551357.38,4162523.09,-122.4181296,37.6083667,11.4,5.7,mid
552414.38,4161304.09,-122.4062418,37.5973202,11.4,14.0,mid
551469.38,4161913.09,-122.4169036,37.6028625,11.4,6.0,mid
551934.38,4162229.09,-122.4116134,37.6056845,11.4,9.8,mid
552916.38,4162380.09,-122.4004776,37.6069895,11.4,7.8,mid
551928.38,4161973.09,-122.4116996,37.6033775,11.4,9.5,mid
551944.38,4161124.09,-122.4115786,37.5957245,11.4,4.5,mid
553112.38,4163092.09,-122.3982054,37.6133954,11.4,6.7,mid
553098.38,4161387.09,-122.3984877,37.5980291,11.4,5.3,mid
551742.38,4162058.09,-122.4138007,37.6041541,11.4,4.4,mid
551667.38,4162767.09,-122.4146002,37.6105486,11.4,9.6,mid
551413.38,4162487.09,-122.4174976,37.6080391,11.4,9.7,mid
551341.38,4161545.09,-122.4183795,37.5995529,11.4,5.4,mid
551766.38,4162018.09,-122.4135316,37.6037922,11.4,4.6,mid
551508.38,4162795.09,-122.4163997,37.6108098,11.4,6.5,mid
552621.38,4161138.09,-122.403909,37.5958122,11.4,8.3,mid
552909.38,4162372.09,-122.4005574,37.6069178,11.4,6.0,mid
552979.38,4161506.09,-122.3998271,37.5991085,11.4,7.9,mid
553094.38,4162931.09,-122.398421,37.6119454,11.4,10.6,mid
551281.38,4161564.09,-122.4190578,37.5997275,11.3,6.3,mid
551682.38,4162306.09,-122.4144629,37.6063927,11.3,6.6,mid
551880.38,4161611.09,-122.412269,37.6001175,11.3,9.4,mid
551671.38,4162322.09,-122.4145864,37.6065375,11.3,9.0,mid
551261.38,4162854.09,-122.419194,37.6113554,11.3,5.7,mid
552023.38,4161188.09,-122.4106792,37.5962969,11.3,7.3,mid
553155.38,4162197.09,-122.3977832,37.6053263,11.3,6.5,mid
552796.38,4163031.09,-122.4017901,37.6128638,11.3,3.5,mid
552595.38,4163068.09,-122.4040647,37.6132088,11.3,6.6,mid
553115.38,4162130.09,-122.3982412,37.6047248,11.3,5.5,mid
552116.38,4161465.09,-122.409606,37.5987882,11.3,7.9,mid
552864.38,4162919.09,-122.4010277,37.6118505,11.3,9.0,mid
552074.38,4161513.09,-122.4100784,37.5992233,11.3,8.4,mid
552349.38,4161796.09,-122.4069429,37.6017583,11.3,5.9,mid
552709.38,4161507.09,-122.4028856,37.599133,11.3,2.7,mid
551792.38,4161473.09,-122.4132756,37.5988787,11.3,9.4,mid
552169.38,4161220.09,-122.4090231,37.5965771,11.3,9.3,mid
551280.38,4162894.09,-122.4189759,37.6117149,11.3,3.9,mid
552502.38,4161211.09,-122.4052517,37.596477,11.3,9.0,mid
552515.38,4162643.09,-122.4050016,37.6093829,11.3,14.0,mid
551477.38,4162334.09,-122.4167833,37.6066566,11.3,9.0,mid
553104.38,4161387.09,-122.3984198,37.5980287,11.3,4.3,mid
551482.38,4162527.09,-122.4167131,37.6083958,11.3,5.0,mid
553189.38,4161117.09,-122.3974766,37.5955903,11.3,9.8,mid
553112.38,4161102.09,-122.3983498,37.5954595,11.2,6.7,mid
553139.38,4161416.09,-122.3980212,37.5982881,11.2,7.8,mid
552366.38,4161511.09,-122.4067708,37.5991886,11.2,4.6,mid
551212.38,4162849.09,-122.4197495,37.6113131,11.2,8.6,mid
551282.38,4161551.09,-122.4190474,37.5996103,11.2,6.7,mid
553052.38,4162978.09,-122.3988934,37.6123714,11.2,7.3,mid
